date,알루미늄_서구산_excl,알루미늄_서구산_incl,알루미늄_비서구산_excl,알루미늄_비서구산_incl,구리_9999pct이상_excl,구리_9999pct이상_incl,납_9999pct이상_excl,납_9999pct이상_incl,아연_excl,아연_incl,주석_9985pct이상_excl,주석_9985pct이상_incl,주석_9999pct이상_excl,주석_9999pct이상_incl,니켈_합금용_excl,니켈_합금용_incl,니켈_도금용_excl,니켈_도금용_incl
2014-04-29,2336,2570,2318,2550,7427,8170,2509,2760,2481,2730,25881,28470,26045,28650,20009,22010,20036,22040
2014-04-28,2363,2600,2354,2590,7445,8190,2536,2790,2463,2710,25918,28510,26081,28690,20290,22320,20318,22350
2014-04-25,2390,2630,2381,2620,7436,8180,2545,2800,2490,2740,26045,28650,26199,28820,20181,22200,20209,22230
2014-04-24,2390,2630,2372,2610,7336,8070,2536,2790,2463,2710,26027,28630,26181,28800,20218,22240,20236,22260
2014-04-23,2409,2650,2400,2640,7336,8070,2536,2790,2490,2740,25918,28510,26072,28680,20154,22170,20181,22200
2014-04-22,2381,2620,2363,2600,7318,8050,2518,2770,2463,2710,25627,28190,25781,28360,19718,21690,19745,21720
2014-04-21,2381,2620,2363,2600,7318,8050,2518,2770,2463,2710,25627,28190,25781,28360,19718,21690,19745,21720
2014-04-18,2381,2620,2363,2600,7318,8050,2518,2770,2463,2710,25627,28190,25781,28360,19718,21690,19745,21720
2014-04-17,2390,2630,2381,2620,7272,8000,2518,2770,2472,2720,25672,28240,25836,28420,19645,21610,19672,21640
2014-04-16,2363,2600,2354,2590,7190,7910,2481,2730,2436,2680,25590,28150,25754,28330,19427,21370,19454,21400
2014-04-15,2390,2630,2381,2620,7318,8050,2500,2750,2454,2700,25609,28170,25790,28370,19572,21530,19600,21560
2014-04-14,2363,2600,2390,2630,7318,8050,2481,2730,2427,2670,25536,28090,25727,28300,19154,21070,19181,21100
2014-04-11,2381,2620,2400,2640,7309,8040,2500,2750,2445,2690,25545,28100,25727,28300,18809,20690,18836,20720
2014-04-10,2372,2610,2363,2600,7272,8000,2472,2720,2418,2660,25381,27920,25572,28130,18400,20240,18427,20270
2014-04-09,2327,2560,2318,2550,7327,8060,2454,2700,2427,2670,25318,27850,25499,28050,18136,19950,18163,19980
2014-04-08,2327,2560,2318,2550,7354,8090,2445,2690,2400,2640,25336,27870,25518,28070,18090,19900,18118,19930
2014-04-07,2327,2560,2318,2550,7299,8030,2436,2680,2400,2640,25254,27780,25436,27980,18072,19880,18100,19910
2014-04-04,2345,2580,2336,2570,7327,8060,2427,2670,2381,2620,25299,27830,25481,28030,17981,19780,18009,19810
2014-04-03,2336,2570,2327,2560,7363,8100,2436,2680,2372,2610,25054,27560,25236,27760,17863,19650,17890,19680
2014-04-02,2300,2530,2290,2520,7354,8090,2418,2660,2363,2600,25054,27560,25236,27760,17690,19460,17718,19490
2014-04-01,2281,2510,2272,2500,7336,8070,2436,2680,2372,2610,24918,27410,25099,27610,17554,19310,17581,19340
2014-03-31,2254,2480,2245,2470,7372,8110,2445,2690,2363,2600,25009,27510,25190,27710,17345,19080,17372,19110
2014-03-28,2236,2460,2218,2440,7254,7980,2445,2690,2363,2600,24936,27430,25118,27630,17354,19090,17381,19120
2014-03-27,2218,2440,2209,2430,7181,7900,2436,2680,2363,2600,25090,27600,25281,27810,17727,19500,17745,19520
2014-03-26,2245,2470,2236,2460,7290,8020,2463,2710,2381,2620,25336,27870,25527,28080,18045,19850,18072,19880
2014-03-25,2190,2410,2181,2400,7163,7880,2436,2680,2327,2560,25018,27520,25199,27720,17954,19750,17981,19780
2014-03-24,2181,2400,2172,2390,7172,7890,2454,2700,2345,2580,24899,27390,25081,27590,17945,19740,17972,19770
2014-03-21,2172,2390,2163,2380,7118,7830,2445,2690,2336,2570,25081,27590,25263,27790,17663,19430,17690,19460
2014-03-20,2200,2420,2190,2410,7263,7990,2454,2700,2372,2610,25327,27860,25509,28060,18181,20000,18209,20030
2014-03-19,2200,2420,2181,2400,7181,7900,2445,2690,2372,2610,25254,27780,25436,27980,18036,19840,18063,19870
2014-03-18,2181,2400,2172,2390,7227,7950,2427,2670,2354,2590,25054,27560,25236,27760,17700,19470,17727,19500
2014-03-17,2200,2420,2190,2410,7218,7940,2418,2660,2381,2620,24999,27500,25181,27700,17554,19310,17572,19330
2014-03-14,2200,2420,2190,2410,7163,7880,2390,2630,2390,2630,25009,27510,25190,27710,17590,19350,17618,19380
2014-03-13,2218,2440,2209,2430,7263,7990,2409,2650,2400,2640,25054,27560,25236,27760,17454,19200,17481,19230
2014-03-12,2218,2440,2200,2420,7218,7940,2418,2660,2427,2670,24981,27480,25163,27680,17345,19080,17372,19110
2014-03-11,2227,2450,2218,2440,7409,8150,2454,2700,2481,2730,25072,27580,25263,27790,17245,18970,17272,19000
2014-03-10,2218,2440,2209,2430,7563,8320,2472,2720,2509,2760,25054,27560,25245,27770,17081,18790,17109,18820
2014-03-07,2254,2480,2245,2470,7836,8620,2518,2770,2545,2800,25527,28080,25709,28280,17272,19000,17300,19030
2014-03-06,2227,2450,2218,2440,7827,8610,2509,2760,2554,2810,25454,28000,25636,28200,17054,18760,17081,18790
2014-03-05,2218,2440,2209,2430,7854,8640,2518,2770,2572,2830,25509,28060,25690,28260,16918,18610,16945,18640
2014-03-04,2163,2380,2154,2370,7772,8550,2490,2740,2527,2780,25127,27640,25309,27840,16463,18110,16490,18140
2014-03-03,2209,2430,2200,2420,7845,8630,2518,2770,2536,2790,25754,28330,25936,28530,16463,18110,16490,18140
2014-02-28,2209,2430,2200,2420,7818,8600,2509,2760,2490,2740,25681,28250,25863,28450,16090,17700,16118,17730
2014-02-27,2218,2440,2209,2430,7836,8620,2509,2760,2481,2730,25672,28240,25854,28440,15836,17420,15863,17450
2014-02-26,2209,2430,2200,2420,7863,8650,2490,2740,2472,2720,25363,27900,25545,28100,15927,17520,15954,17550
2014-02-25,2200,2420,2190,2410,7863,8650,2500,2750,2463,2710,25018,27520,25199,27720,15954,17550,15981,17580
2014-02-24,2209,2430,2200,2420,7945,8740,2527,2780,2454,2700,25181,27700,25363,27900,15809,17390,15836,17420
2014-02-21,2218,2440,2200,2420,7936,8730,2509,2760,2454,2700,25145,27660,25327,27860,15809,17390,15836,17420
2014-02-20,2209,2430,2200,2420,7963,8760,2545,2800,2463,2710,25272,27800,25454,28000,15972,17570,15999,17600
2014-02-19,2209,2430,2200,2420,7972,8770,2554,2810,2481,2730,25218,27740,25399,27940,15918,17510,15936,17530
2014-02-18,2172,2390,2163,2380,7945,8740,2536,2790,2472,2720,25190,27710,25372,27910,15836,17420,15863,17450
2014-02-17,2190,2410,2172,2390,7918,8710,2509,2760,2454,2700,25027,27530,25209,27730,15699,17270,15727,17300
2014-02-14,2181,2400,2172,2390,7872,8660,2490,2740,2427,2670,24581,27040,24763,27240,15554,17110,15581,17140
2014-02-13,2172,2390,2163,2380,7936,8730,2490,2740,2427,2670,24472,26920,24654,27120,15845,17430,15872,17460
2014-02-12,2145,2360,2136,2350,7836,8620,2481,2730,2400,2640,24154,26570,24318,26750,15772,17350,15799,17380
2014-02-11,2054,2260,2045,2250,7863,8650,2472,2720,2409,2650,24199,26620,24390,26830,15818,17400,15845,17430
2014-02-10,2072,2280,2063,2270,7927,8720,2490,2740,2436,2680,24172,26590,24354,26790,15745,17320,15772,17350
2014-02-07,2063,2270,2054,2260,7909,8700,2490,2740,2418,2660,24118,26530,24299,26730,15581,17140,15609,17170
2014-02-06,2054,2260,2036,2240,7809,8590,2463,2710,2372,2610,24072,26480,24263,26690,15327,16860,15354,16890
2014-02-05,2036,2240,2027,2230,7809,8590,2463,2710,2354,2590,24199,26620,24381,26820,15427,16970,15454,17000
2014-02-04,2027,2230,2018,2220,7799,8580,2454,2700,2354,2590,24136,26550,24318,26750,15454,17000,15481,17030
2014-02-03,2054,2260,2045,2250,7827,8610,2481,2730,2363,2600,24036,26440,24218,26640,15563,17120,15590,17150
2014-01-29,2100,2310,2081,2290,7863,8650,2518,2770,2381,2620,23981,26380,24163,26580,15636,17200,15663,17230
2014-01-28,2100,2310,2081,2290,7872,8660,2509,2760,2381,2620,23645,26010,23827,26210,15654,17220,15672,17240
2014-01-27,2100,2310,2090,2300,7899,8690,2527,2780,2400,2640,23863,26250,24045,26450,16018,17620,16045,17650
2014-01-24,2109,2320,2090,2300,7918,8710,2509,2760,2427,2670,23872,26260,24054,26460,16209,17830,16236,17860
2014-01-23,2127,2340,2118,2330,8027,8830,2554,2810,2472,2720,24054,26460,24236,26660,16345,17980,16372,18010
2014-01-22,2145,2360,2136,2350,8118,8930,2572,2830,2481,2730,24009,26410,24190,26610,16263,17890,16290,17920
2014-01-21,2154,2370,2145,2360,8063,8870,2563,2820,2472,2720,24172,26590,24354,26790,16081,17690,16099,17710
2014-01-20,2172,2390,2163,2380,8081,8890,2563,2820,2518,2770,24209,26630,24390,26830,16236,17860,16263,17890
2014-01-17,2145,2360,2136,2350,8045,8850,2554,2810,2518,2770,24281,26710,24463,26910,16236,17860,16263,17890
2014-01-16,2127,2340,2118,2330,8090,8900,2572,2830,2518,2770,24254,26680,24436,26880,16063,17670,16090,17700
2014-01-15,2100,2310,2090,2300,8009,8810,2545,2800,2509,2760,24109,26520,24290,26720,15854,17440,15881,17470
2014-01-14,2118,2330,2109,2320,8063,8870,2518,2770,2500,2750,23999,26400,24181,26600,15718,17290,15745,17320
2014-01-13,2109,2320,2100,2310,8027,8830,2472,2720,2463,2710,23709,26080,23890,26280,15618,17180,15645,17210
2014-01-10,2090,2300,2081,2290,7927,8720,2445,2690,2436,2680,23363,25700,23545,25900,14799,16280,14818,16300
2014-01-09,2118,2330,2109,2320,8054,8860,2490,2740,2463,2710,23845,26230,23999,26400,14981,16480,15009,16510
2014-01-08,2127,2340,2118,2330,8063,8870,2509,2760,,,,,,,,,,
2013-12-30,2154,2370,2145,2360,8145,8960,2681,2950,2536,2790,24881,27370,25072,27580,15809,17390,15836,17420
2013-12-27,2100,2310,2090,2300,8036,8840,2645,2910,2518,2770,24963,27460,25145,27660,15772,17350,15799,17380
2013-12-26,2100,2310,2090,2300,8036,8840,2645,2910,2518,2770,24963,27460,25145,27660,15772,17350,15799,17380
2013-12-24,2100,2310,2090,2300,7990,8790,2627,2890,2490,2740,24963,27460,25145,27660,15918,17510,15945,17540
2013-12-23,2127,2340,2118,2330,7981,8780,2609,2870,2472,2720,25009,27510,25190,27710,16045,17650,16072,17680
2013-12-20,2118,2330,2109,2320,7945,8740,2554,2810,2409,2650,24927,27420,25109,27620,15799,17380,15827,17410
2013-12-19,2145,2360,2136,2350,8018,8820,2563,2820,2409,2650,24936,27430,25118,27630,15754,17330,15781,17360
2013-12-18,2145,2360,2136,2350,8036,8840,2554,2810,2427,2670,24790,27270,24972,27470,15663,17230,15690,17260
2013-12-17,2136,2350,2127,2340,8063,8870,2554,2810,2418,2660,24781,27260,24963,27460,15636,17200,15663,17230
2013-12-16,2145,2360,2136,2350,8018,8820,2536,2790,2409,2650,24745,27220,24927,27420,15709,17280,15736,17310
2013-12-13,2136,2350,2127,2340,7981,8780,2509,2760,2390,2630,24481,26930,24663,27130,15609,17170,15636,17200
2013-12-12,2163,2380,2154,2370,7963,8760,2536,2790,2400,2640,24645,27110,24827,27310,15636,17200,15654,17220
2013-12-11,2154,2370,2136,2350,7899,8690,2509,2760,2372,2610,24445,26890,24609,27070,15527,17080,15554,17110
2013-12-10,2136,2350,2127,2340,7863,8650,2490,2740,2345,2580,25290,27820,25472,28020,15545,17100,15572,17130
2013-12-09,2127,2340,2109,2320,7845,8630,2472,2720,2309,2540,25190,27710,25372,27910,15345,16880,15372,16910
2013-12-06,2100,2310,2090,2300,7790,8570,2463,2710,2300,2530,25009,27510,25190,27710,15336,16870,15363,16900
2013-12-05,2118,2330,2109,2320,7818,8600,2463,2710,2300,2530,24736,27210,24918,27410,15227,16750,15254,16780
2013-12-04,2081,2290,2072,2280,7672,8440,2436,2680,2272,2500,24463,26910,24627,27090,15009,16510,15036,16540
2013-12-03,2081,2290,2072,2280,7690,8460,2445,2690,2281,2510,24490,26940,24672,27140,15072,16580,15099,16610
2013-12-02,2100,2310,2090,2300,7781,8560,2454,2700,2290,2520,24809,27290,24990,27490,15072,16580,15099,16610
2013-11-29,2118,2330,2109,2320,7818,8600,2463,2710,2290,2520,24772,27250,24954,27450,15099,16610,15127,16640
2013-11-28,2118,2330,2109,2320,7818,8600,2472,2720,2290,2520,24818,27300,24999,27500,14972,16470,14999,16500
2013-11-27,2136,2350,2127,2340,7863,8650,2500,2750,2300,2530,25172,27690,25354,27890,15163,16680,15190,16710
2013-11-26,2136,2350,2127,2340,7909,8700,2490,2740,2318,2550,25227,27750,25409,27950,15254,16780,15281,16810
2013-11-25,2145,2360,2136,2350,7909,8700,2518,2770,2327,2560,25136,27650,25318,27850,15272,16800,15299,16830
2013-11-22,2154,2370,2136,2350,7827,8610,2500,2750,2309,2540,25245,27770,25427,27970,15136,16650,15163,16680
2013-11-21,2145,2360,2136,2350,7790,8570,2500,2750,2300,2530,25109,27620,25290,27820,15236,16760,15263,16790
2013-11-20,2163,2380,2154,2370,7754,8530,2500,2750,2309,2540,25099,27610,25290,27820,15345,16880,15372,16910
2013-11-19,2145,2360,2136,2350,7754,8530,2490,2740,2300,2530,25045,27550,25227,27750,15299,16830,15327,16860
2013-11-18,2154,2370,2145,2360,7799,8580,2500,2750,2318,2550,25336,27870,25518,28070,15563,17120,15590,17150
2013-11-15,2154,2370,2145,2360,7790,8570,2500,2750,2300,2530,25327,27860,25509,28060,15372,16910,15399,16940
2013-11-14,2163,2380,2154,2370,7781,8560,2509,2760,2290,2520,25145,27660,25327,27860,15390,16930,15418,16960
2013-11-13,2163,2380,2154,2370,7927,8720,2518,2770,2290,2520,24990,27490,25172,27690,15345,16880,15372,16910
2013-11-12,2172,2390,2163,2380,7981,8780,2536,2790,2309,2540,25245,27770,25427,27970,15481,17030,15509,17060
2013-11-11,2181,2400,2172,2390,7981,8780,2554,2810,2318,2550,25127,27640,25318,27850,15663,17230,15690,17260
2013-11-08,2190,2410,2181,2400,7963,8760,2554,2810,2318,2550,24963,27460,25145,27660,15754,17330,15781,17360
2013-11-07,2190,2410,2181,2400,7918,8710,2572,2830,2318,2550,25109,27620,25290,27820,15872,17460,15899,17490
2013-11-06,2181,2400,2172,2390,7972,8770,2563,2820,2336,2570,25299,27830,25481,28030,16127,17740,16154,17770
2013-11-05,2190,2410,2181,2400,7899,8690,2563,2820,2336,2570,24990,27490,25181,27700,16154,17770,16181,17800
2013-11-04,2218,2440,2209,2430,8009,8810,2600,2860,2354,2590,25090,27600,25272,27800,16381,18020,16409,18050
2013-11-01,2236,2460,2218,2440,8018,8820,2600,2860,2372,2610,25145,27660,25327,27860,16427,18070,16454,18100
2013-10-31,2290,2520,2281,2510,8136,8950,2645,2910,2409,2650,25627,28190,25818,28400,16718,18390,16745,18420
2013-10-30,2281,2510,2263,2490,8045,8850,2645,2910,2409,2650,25672,28240,25854,28440,16554,18210,16581,18240
2013-10-29,2290,2520,2281,2510,8018,8820,2654,2920,2409,2650,25672,28240,25863,28450,16545,18200,16572,18230
2013-10-28,2272,2500,2263,2490,8018,8820,2645,2910,2390,2630,25699,28270,25890,28480,16536,18190,16563,18220
2013-10-25,2254,2480,2245,2470,7999,8800,2609,2870,2372,2610,25345,27880,25536,28090,16618,18280,16645,18310
2013-10-24,2236,2460,2227,2450,7990,8790,2609,2870,2363,2600,25263,27790,25454,28000,16527,18180,16554,18210
2013-10-23,2272,2500,2263,2490,8172,8990,2645,2910,2400,2640,25727,28300,25909,28500,16845,18530,16872,18560
2013-10-22,2236,2460,2227,2450,8072,8880,2627,2890,2372,2610,25254,27780,25445,27990,16299,17930,16327,17960
2013-10-21,2236,2460,2227,2450,8063,8870,2609,2870,2363,2600,25172,27690,25336,27870,16127,17740,16154,17770
2013-10-18,2245,2470,2227,2450,8045,8850,2609,2870,2363,2600,25209,27730,25372,27910,15909,17500,15936,17530
2013-10-17,2245,2470,2236,2460,8081,8890,2600,2860,2354,2590,25499,28050,25663,28230,16036,17640,16063,17670
2013-10-16,2236,2460,2227,2450,8063,8870,2572,2830,2354,2590,25572,28130,25736,28310,15899,17490,15927,17520
2013-10-15,2263,2490,2254,2480,8072,8880,2563,2820,2354,2590,25845,28430,26009,28610,15899,17490,15927,17520
2013-10-14,2272,2500,2263,2490,8018,8820,2527,2780,2345,2580,25981,28580,26145,28760,15799,17380,15827,17410
2013-10-11,2272,2500,2263,2490,7954,8750,2500,2750,2318,2550,25899,28490,26054,28660,15618,17180,15645,17210
2013-10-10,2245,2470,2236,2460,7909,8700,2681,2950,2309,2540,25963,28560,26127,28740,15518,17070,15545,17100
2013-10-08,2245,2470,2236,2460,8063,8870,2681,2950,2300,2530,26236,28860,26399,29040,15836,17420,15863,17450
2013-10-07,2236,2460,2227,2450,8081,8890,2681,2950,2300,2530,26563,29220,26754,29430,15936,17530,15963,17560
2013-10-04,2218,2440,2209,2430,7990,8790,2481,2730,2290,2520,25227,27750,25390,27930,15363,16900,15390,16930
2013-10-02,2209,2430,2200,2420,8018,8820,2481,2730,2300,2530,25554,28110,25718,28290,15609,17170,15636,17200
2013-10-01,2236,2460,2227,2450,8145,8960,2545,2800,2345,2580,25881,28470,26045,28650,15836,17420,15863,17450
2013-09-30,2209,2430,2200,2420,8045,8850,2500,2750,2227,2450,25627,28190,25772,28350,15763,17340,15790,17370
2013-09-27,2190,2410,2181,2400,7990,8790,2500,2750,2227,2450,25518,28070,25672,28240,15609,17170,15636,17200
2013-09-26,2172,2390,2163,2380,7945,8740,2472,2720,2209,2430,25509,28060,25654,28220,15627,17190,15654,17220
2013-09-25,2154,2370,2145,2360,7854,8640,2454,2700,2190,2410,25109,27620,25254,27780,15481,17030,15509,17060
2013-09-24,2181,2400,2172,2390,7972,8770,2472,2720,2218,2440,25227,27750,25372,27910,15718,17290,15745,17320
2013-09-23,2190,2410,2172,2390,8090,8900,2500,2750,2209,2430,25554,28110,25699,28270,15963,17560,15990,17590
2013-09-17,2163,2380,2154,2370,7863,8650,2463,2710,2200,2420,25299,27830,25472,28020,15754,17330,15781,17360
2013-09-16,2181,2400,2172,2390,7845,8630,2500,2750,2218,2440,25409,27950,25581,28140,15836,17420,15863,17450
2013-09-13,2200,2420,2190,2410,7854,8640,2545,2800,2218,2440,24827,27310,24999,27500,15699,17270,15727,17300
2013-09-12,2190,2410,2181,2400,7981,8780,2554,2810,2218,2440,25354,27890,25527,28080,15763,17340,15790,17370
2013-09-11,2181,2400,2172,2390,7963,8760,2563,2820,2209,2430,25336,27870,25509,28060,15636,17200,15663,17230
2013-09-10,2200,2420,2181,2400,8018,8820,2590,2850,2227,2450,25527,28080,25699,28270,15872,17460,15899,17490
2013-09-09,2227,2450,2218,2440,8027,8830,2609,2870,2254,2480,25690,28260,25863,28450,16036,17640,16063,17670
2013-09-06,2209,2430,2200,2420,8009,8810,2590,2850,2236,2460,24890,27380,25072,27580,15827,17410,15854,17440
2013-09-05,2190,2410,2181,2400,7990,8790,2609,2870,2236,2460,24690,27160,24836,27320,15718,17290,15745,17320
2013-09-04,2236,2460,2227,2450,8154,8970,2627,2890,2281,2510,24345,26780,24499,26950,15790,17370,15818,17400
2013-09-03,2254,2480,2236,2460,8172,8990,2663,2930,2281,2510,23990,26390,24145,26560,15881,17470,15909,17500
2013-09-02,2254,2480,2245,2470,8090,8900,2663,2930,2300,2530,24181,26600,24345,26780,16081,17690,16109,17720
2013-08-30,2272,2500,2263,2490,8145,8960,2709,2980,2336,2570,24372,26810,24527,26980,16381,18020,16409,18050
2013-08-29,2318,2550,2309,2540,8336,9170,2745,3020,2372,2610,24772,27250,24927,27420,16581,18240,16609,18270
2013-08-28,2345,2580,2336,2570,8372,9210,2754,3030,2400,2640,24990,27490,25154,27670,16872,18560,16900,18590
2013-08-27,2354,2590,2336,2570,8390,9230,2727,3000,2400,2640,24845,27330,24999,27500,16936,18630,16963,18660
2013-08-26,2354,2590,2345,2580,8427,9270,2736,3010,2409,2650,24945,27440,25099,27610,17000,18700,17027,18730
2013-08-23,2363,2600,2345,2580,8427,9270,2754,3030,2409,2650,25254,27780,25409,27950,16981,18680,17009,18710
2013-08-22,2363,2600,2345,2580,8290,9120,2745,3020,2381,2620,24972,27470,25127,27640,16890,18580,16918,18610
2013-08-21,2390,2630,2372,2610,8409,9250,2800,3080,2418,2660,25318,27850,25472,28020,17318,19050,17345,19080
2013-08-20,2381,2620,2363,2600,8354,9190,2790,3070,2409,2650,24999,27500,25154,27670,17290,19020,17327,19060
2013-08-19,2409,2650,2400,2640,8445,9290,2781,3060,2427,2670,25036,27540,25190,27710,17481,19230,17509,19260
2013-08-16,2381,2620,2363,2600,8381,9220,2745,3020,2381,2620,24709,27180,24890,27380,17254,18980,17281,19010
2013-08-14,2336,2570,2327,2560,8318,9150,2700,2970,2354,2590,24890,27380,25063,27570,17218,18940,17245,18970
2013-08-13,2345,2580,2327,2560,8281,9110,2718,2990,2354,2590,25181,27700,25363,27900,17172,18890,17200,18920
2013-08-12,2327,2560,2309,2540,8300,9130,2690,2960,2354,2590,25127,27640,25309,27840,17100,18810,17127,18840
2013-08-09,2290,2520,2281,2510,8209,9030,2645,2910,2300,2530,24736,27210,24918,27410,16718,18390,16745,18420
2013-08-08,2254,2480,2245,2470,8045,8850,2627,2890,2254,2480,24418,26860,24572,27030,16409,18050,16436,18080
2013-08-07,2236,2460,2227,2450,8027,8830,2627,2890,2263,2490,24363,26800,24518,26970,16081,17690,16109,17720
2013-08-06,2245,2470,2236,2460,7945,8740,2627,2890,2272,2500,24290,26720,24445,26890,16218,17840,16245,17870
2013-08-05,2281,2510,2263,2490,8054,8860,2654,2920,2281,2510,24363,26800,24527,26980,16509,18160,16536,18190
2013-08-02,2281,2510,2272,2500,8054,8860,2636,2900,2272,2500,24136,26550,24290,26720,16381,18020,16409,18050
2013-08-01,2272,2500,2254,2480,7918,8710,2600,2860,2254,2480,23545,25900,23699,26070,16363,18000,16390,18030
2013-07-31,2218,2440,2209,2430,7681,8450,2527,2780,2227,2450,22627,24890,22799,25080,15827,17410,15854,17440
2013-07-30,2236,2460,2218,2440,7818,8600,2563,2820,2236,2460,22709,24980,22890,25180,15981,17580,16009,17610
2013-07-29,2236,2460,2227,2450,7799,8580,2545,2800,2254,2480,22209,24430,22381,24620,16154,17770,16181,17800
2013-07-26,2281,2510,2263,2490,8009,8810,2590,2850,2290,2520,22200,24420,22381,24620,16590,18250,16618,18280
2013-07-25,2300,2530,2290,2520,8027,8830,2563,2820,2290,2520,22272,24500,22454,24700,16763,18440,16790,18470
2013-07-24,2309,2540,2290,2520,8036,8840,,,2300,2530,22300,24530,22481,24730,16554,18210,16581,18240
2013-07-23,2318,2550,2300,2530,8045,8850,2563,2820,2290,2520,22336,24570,22518,24770,16518,18170,16545,18200
2013-07-22,2290,2520,2281,2510,7945,8740,2545,2800,2281,2510,22336,24570,22518,24770,16663,18330,16690,18360
2013-07-19,2281,2510,2263,2490,7954,8750,2563,2820,2281,2510,22581,24840,22754,25030,16545,18200,16572,18230
